job_id,company_name,title,description,location,min_salary,max_salary,med_salary,pay_period,currency,formatted_work_type,formatted_experience_level,remote_allowed,skills_desc,listed_time
3884430958,Quigley-Simpson,"Senior Analyst, Data & Analytics","Summary:Quigley-Simpson seeks a Senior Analyst, Data & Analytics, to research, analyze, and report on omnichannel media, including market trends, competitors, customers, and campaign performance. The candidate should have marketing analytics experience across multiple channels and knowledge of aligning KPIs with the purchase funnel. Proficiency in rules-based attribution models and SQL for database exploration is required. The Senior Analyst will collaborate with multidisciplinary teams in a fast-paced environment to deliver analytics solutions to clients.  Core Accountabilities:4-5+ years professional experience 2+ years working in a client-focused environment such as an ad agency or adjacent businessExperience with paid media ecosystem—customer journey/marketing funnels, retargeting audiences, etc.Proven analytics background: ideally focused on campaign performance analytics. Big plus: demonstrated knowledge of A/B, MVT, and other forms of testing2+ years of experience working with a data visualization tool and experience designing dashboards for different stakeholders with different needs and goals. Experience with Tableau/Power BI (or similar tools, e.g., Spotfire a big plus)Experience with web analytics platforms and using them to analyze paths to conversion and to generate insights around the impact of marketingExperience providing analysis and insights for one or more of the following: web and search traffic; email messaging statistics; social media trends; and offline media impactExperience conducting ROI analysis, making optimization recommendations and developing key insights for online and/or offline advertisingWorking knowledge in SQL and one of these programming languages: Python or R (SQL tests will be administered to all candidates)Ability to troubleshoot data issuesKnowledge of Brand Impact measurementExperience with reporting automationHas successfully managed projects through partnerships with cross-functional teams, both internal and externalAbility to diplomatically work with a wide range of personalities Highly detail-oriented and organized with the ability to multi-task and work in a very fast-paced environment
Required Skills/Experience:Mentor junior analystsManage assigned client engagements and workloadsManagedata visualization platforms, including managing the API connections and offline data inputs, updating data models as needs change, establishing templates and best practices for the organizationUnderstand and help define the Key Performance Indicators (KPIs) of campaigns and marketing activities and derive relevant metrics, targets, and data collection strategiesDevise and own analytics and reporting processes, including requirements-gathering in collaboration with internal stakeholdersExecute data visualization and dashboards in TableauFunction as a liaison between account teams and technical resources to translate business needs into data infrastructure and reporting approachAnalyze collected data and present results, including hypothesis developmentPerform analytical “deep dives” as neededMonitor and provide optimizations recommendations for omnichannel campaignsDesign and conduct A/B testing and make recommendations for optimizationAbility to learn new techniques, concepts, and information quicklySupportive of teammates and respectfulEmotional maturity with day-to-day client and internal interactionsOpen-minded to new ideas and an appetite for learningAdaptable with an appetite for innovation and operational efficiency

Who you will be collaborating with: You’ll be teaming up with a diverse, enthusiastic, multidisciplinary team of professionals with a smart sense of humor and a strong desire to grow and develop. Our simple recipe for success? We hire talented people (thinkers, doers, dreamers, makers), challenge them, and give them every opportunity to gain experience and grow.
Quigley-Simpson Values: GRATITUDE | We appreciate and support our people. We acknowledge accomplishments and appreciate people’s time and effort. RESPECT | Our communication style is rooted in respect. All voices are welcomed. OPPORTUNITY | We create opportunity for growth and advancement through activities and plans that inspire, educate, train, and empower.WELLNESS | The well-being of our team is vital for individual growth and the strength of the company.TRANSPARENCY | The path for growth and development is clear. We know where we are headed together, and on our own path.HONESTY | We are honest and compassionate with our feedback and goals.",Los Angeles Metropolitan Area,90000.0,93000.0,,YEARLY,USD,Full-time,Mid-Senior level,,,1712347901000.0
3884431792,Quantum Vision,Sr. Business Analyst/Tester,"Job Title: Sr. Business Analyst/Tester (HYBRID)
Job Location: Linthicum Heights, MD (Hybrid - 3 days onsite) - ONLY LOCALS
Job Duration: 1 Year with a possible extension of 5 years
Interview Mode: Phone/Video
Requisition: Duties:Develops requirements for information systems from a project’s inception to conclusion.Gather requirements from end users and document in a pre-defined format for the development team to build solutions.Resource will develop and document test cases, testing plans, and procedures in an agile environment.Resource will design and execute IT software tests and evaluate results to ensure compliance with applicable regulations.Resources will design and prepare all needed test data. And will also review test results and evaluate for conformance to design.Develop and maintain automated regression and integration test plans for validation.Resources will communicate test results and feedback with development teams.Perform database queries to identify and validate test data.Database testing using SQL queries.Assist with data setup for test automation and perform validation of test results.Review data flow across multiple systemsReport and track defects and work closely with Developers in defect resolution.Analyze the resolution of software defects to serve as input to plans for retesting.Assist Test Analysts\Engineers with the development and maintenance of the test framework.Education:A Bachelor's Degree from an accredited college or university with a major in Computer Science, Information Systems, Engineering, Business, or other related scientific or technical discipline is requiredGeneral Experience:8 years of experience as an analyst/tester on software projects in supporting requirement analysis, application test script development, and execution. 5 years of experience in mapping the business and technical requirements into test cases and generating test scripts.5 years of practical experience in using relational databases and generating SQL scripts is required.5 years of experience in using MS Office (Word, Excel, PowerPoint, Visio)Strong ability to communicate effectively with technical and non-technical teams and users.Should be able to triage change requests, and incidents during all phases of design, development, testing, and training.Practical knowledge in manual and automated testing, 508 compliance, performance, UAT, Unit, regression, and integration testing.Experience with automated testing and automated testing tools.Preferred Qualifications:Master's Degree from an accredited college or university with a major in Computer Science, Information Systems, Engineering, Business, or other related scientific or technical discipline.Experience in testing Web application, Mobile applications in a cross-platform and browser environment.Experience in testing Java, JavaScript, jQuery, AngularJS, JMeter, and GitHub is required.Should be able to triage change requests, and incidents during all phases of design, development, testing, and training.","Linthicum Heights, MD",,,,,,Contract,,,,1712347591000.0
3884432522,MCubeSoft,Wealth Management Business Data Analyst,"Job Title: BUSINESS DATA ANALYST Location: Austin, TX, or Charlotte, NC - (Hybrid 3 days onsite) 
 W2 POSITION
  Technical skills requirements: • Business Data Analysis with Wealth Management experience (10+ years). • Strong in AWS and SQL queries and Python. 
Wealth Management Domain knowledge required: • Prime broker-dealer business, alternative investments, retirement funds, portfolio management • Experience working with ledger book tools like Beta, and Fund Master would be a plus. • Trade placing and execution on behalf of clients. Tools like Client worksheet balance, which advisors use to execute trades on behalf of the clients • Client portfolio construction, Client portfolio rebalancing as per market conditions, etc.","Charlotte, NC",,,,,,Full-time,,,,1712346408000.0
3884433282,Planet Technology,Junior Business Analyst,"Business AnalystPermBoston MA: Three days on site two days off-site Tuesday's required
We are seeking a dynamic and skilled Business Systems Analyst to join our team, focusing on the intersection of business operations and technology within the financial services sector. This role is designed for individuals with a strong foundation in both business and systems analysis, combined with process and project management capabilities. The ideal candidate will act as a key liaison between IT, application developers, and business end-users to facilitate the development and enhancement of strategic technology projects.
**Core Responsibilities:**
- Establish and maintain effective communication channels between IT, application developers, and business units to accurately convey required system functionalities for both new and existing applications.- Identify opportunities for productivity enhancements, value addition, and cost savings within the business environment.- Elicit, document, and manage business requirements, setting meeting agendas, documenting minutes, and tracking/resolving action items efficiently.- Ensure alignment between developed functionalities and business requirements by working closely with both technical teams and business units.- Lead the implementation process across all areas, including process and procedure descriptions, test case development, process testing, training, measurement, and reporting.- Participate and, in some cases, lead a variety of technology projects, ranging from small to large scale, with a potential leadership role in smaller projects.
**Educational and Experience Requirements:**
- Bachelor's degree in Business, Math, Computer Science, or a related discipline.- 2-4 years of experience as a Business Systems Analyst, ideally within the financial services industry or related fields such as banking, insurance, or accounting firms.- Strong interest and capability in learning database structures and SQL compatible reporting tools. Previous experience with financial systems (e.g., AddVantage, GreenHill, Profx, OneSource, FactSet, eDocs DM, and Charles River) is highly beneficial.- Excellent communication skills, both verbal and written, with the ability to convey complex information in a clear and concise manner.
**Desirable Skills:**
- Demonstrated ability in business process reengineering, business systems development and analysis, and workflow analysis.- Technical inclination, especially a desire to learn and apply SQL for reporting purposes, though SQL expertise is not initially required.- Experience transitioning from waterfall to Agile methodologies is a plus, indicating flexibility and adaptability in project management approaches.","Boston, MA",,,,,,Full-time,Entry level,,,1712346238000.0
3884434198,Great American Insurance Group,AVP/VP of Advanced Analytics,"As a key member of the Business Data & Analytics Leadership team, the Assistant Vice President / Vice President of Advanced Analytics will play a pivotal role in shaping the future of analytics within the specialty insurance business verticals. Reporting directly to the Chief Data & Analytics Officer, this leader will be instrumental in driving the strategic use of data to inform decision-making and enhance business performance. 
Key Responsibilities: Serve as a trusted advisor to senior leaders and business units, providing strategic insights and recommendations to drive business outcomes. Lead and mentor a team of 25-30 analysts in the predictive analytics and data science domains. Develop and deliver predictive pricing models that accurately reflect risk and customer behavior. Implement advanced modeling techniques, including Generalized Linear Models (GLM) and non-linear methods, to analyze complex insurance product data. Spearhead data science initiatives incorporating artificial intelligence and machine learning to optimize business processes and product offerings. Utilize Large Language Models effectively to address and solve intricate business challenges. Foster a collaborative environment with IT and data technology partners to ensure seamless integration and implementation of analytical solutions. Ensure data ethics are maintained in analytics processes. Continue to advance the analytics practice with new techniques and adding new data assets to the library to improve the value of new and existing analytical products. 
Qualifications: Generally 10 plus years’ proven experience in a leadership role within the analytics field, preferably in the property & casualty insurance industry. Strong background in actuarial science, predictive modeling, and data science. Expertise in GLM, non-linear modeling techniques, and advanced statistical methods. Knowledge about the application of artificial intelligence, machine learning, and the application of Large Language Models is preferred.Ability to develop tactical and long-term plans/strategy. Exceptional leadership skills with experience in managing and developing high-performing teams. Excellent communication and interpersonal skills, with the ability to engage and influence senior management.","Cincinnati, OH",,,,,,Full-time,Executive,,,1712347174000.0
3884434262,"IDR, Inc.",Workforce Strategy and Analytics Consultant (321719),"Workforce Strategy and Analytics ConsultantIDR is seeking a Workforce Strategy and Analytics Consultant to join one of our Fortune 100 clients. If you are looking for an opportunity to join a large organization and work within an ever-growing team-oriented culture, please apply today!
Position Overview for the Workforce Strategy and Analytics Consultant: Lead Agile ServiceNow development by gathering business requirements and crafting user stories.Manage Agile projects, ensuring alignment with business processes and effective change management.Support ServiceNow initiatives with workforce analytics and career pathing strategies.Oversee product and user acceptance testing for successful ServiceNow deployments.Provide comprehensive technical documentation to guide stakeholders throughout projects.Required Skills for the Workforce Strategy and Analytics Consultant:Proficiency in Agile methodologies specific to ServiceNow development, ensuring efficient and adaptable project execution.Skill in eliciting, analyzing, and documenting business requirements for ServiceNow projects.Experience in leading ServiceNow projects using Agile frameworks, ensuring successful and timely delivery of solutions.Ability to identify, assess, and mitigate risks, as well as manage changes effectively within ServiceNow projects.Proficient in creating clear, comprehensive technical documentation for ServiceNow solutions.What’s in it for you? Competitive compensation package Full Benefits; Medical, Vision, Dental, and more! Opportunity to get in with an industry leading organization Close-knit and team-oriented culture Why IDR? 20+ Years of Proven Industry Experience in 4 major markets Employee Stock Ownership Program Medical, Dental, Vision, and Life Insurance ClearlyRated’s Best of Staffing® Client and Talent Award winner 10 years in a row",United States,40.0,50.0,,HOURLY,USD,Contract,Mid-Senior level,1.0,,1712347599000.0
3884434319,,Business Analyst,"The ideal candidate is a team player who will be responsible for working as a full-time employee for our client with company data in various business areas. Specific responsibilities include reporting metrics, analyzing methodologies, suggesting operation improvements, and building proposal evaluations in a cross-functional environment.
ResponsibilitiesTrack and report dataBuild cross-functional partnerships, internally and externallyManage budgetsMaintain a competitive market knowledge
Qualifications
Bachelor's degree or equivalent experienceFluency in Microsoft Office suite (Outlook, Excel, Word, PowerPoint, etc.)Strong written, verbal and collaboration skillsEight years of experience in insurance or information systemsA mixture of systems and insurance aptitude
You must be a US Citizen or Green Card Holder to apply.","Schaumburg, IL",,,,,,Full-time,,,,1712348111000.0
3884434978,Outlier,"Senior Data Analyst - AI Training (Remote, Contract)","Job Type: Contract

We don’t sponsor work visas as part of this role. 

Are you interested in helping to train AI models to better understand data?

Calling all data analysts, data scientists, and data engineers! Our team is seeking highly experienced SQL experts to be part of the artificial intelligence (AI) revolution.

If you have 2+ years of recent work experience in SQL, this may be the perfect opportunity for you.

Join our team in training AI models to excel at coding generation! We're seeking talented data engineers to work remotely on exciting projects. As part of this opportunity, you'll contribute to training generative artificial intelligence models, helping them become proficient data analysts.

Responsibilities

We have partnered with organizations to train AI large language models, helping cutting-edge generative AI models write better SQL code. Projects typically include discrete, highly variable problems that involve engaging with these models as they learn.

Your responsibilities might include:

Solving complex multi-faceted SQL problems including multiple CTEs, partitioning/window functions, and advanced joinsOptimizing SQL queries to maximize efficiency and readability.Code review SQL queries to ensure accuracy against specific customer requirements.Lead training sessions to build cross team SQL knowledge and share advanced SQL concepts.Assess the SQL level of new team members and identify promising new candidates to join our quickly growing team.Serve as the team Subject Matter Expert on all things SQL.

No previous experience with AI is necessary! You will receive detailed instructions on what is expected of you after you complete the application and verification process.

Qualifications:

Required qualifications: 

Bachelor's degree in Data Science, Computer Science, or a related field AND 2+ years of experience in a data analysis or data science roleComplete fluency in the English languageAbility to articulate complex scientific concepts in a clear and engaging mannerExcellent attention to detail and ability to maintain consistency in writingSolid understanding of grammar, punctuation, and style guidelinesExpert proficiency in working with SQL 2+ years of recent work experience in SQL with a primary focus on building advanced dashboards

Why work on Outlier?

Cutting-Edge Projects: Work on challenging projects that push the boundaries of AI coding abilitiesFlexibility: Set your own hours and work remotely from anywhereWeekly payouts: Get paid conveniently on a weekly basisCollaborative environment: Join a team of talented professionals who share your passion for AI and programming

Pay: $55 per hour

PLEASE NOTE : We collect, retain and use personal data for our professional business purposes, including notifying you of job opportunities that may be of interest and sharing with our affiliates. We limit the personal data we collect to that which we believe is appropriate and necessary to manage applicants’ needs, provide our services, and comply with applicable laws. Any information we collect in connection with your application will be treated in accordance with our internal policies and programs designed to protect personal data.",United States,,,55.0,HOURLY,USD,Contract,Mid-Senior level,1.0,,1712350061000.0
3884435156,Insight Global,Business Intelligence Analyst,"Title: BI AnalystLocation: Fishers, IN Must Haves:3-5 years experience in Data AnalyticsStrong with Excel and PowerpointReporting experienceAssociate’s Degree Plusses:SQL experience heavily preferredExperience in the pharma industry Day to Day:Insight Global is looking for a BI Analyst to support one of our clients in the Fishers/Washington area. The BI Analyst will perform data analytics to help support and assist with decision making of the regional and executive pharmacy team. The primary focus of this position is to support the operational efficiency of the pharmacy departments by coordinating fiscal management activities, performing data analysis and maintaining departmental statistics and reports. Help develop business related dashboards and statistics relevant to Williams Bros. departments. The type of analytics skills required will include data mining and extraction for all aspects of purchasing pharmaceutical drugs for all pharmacy divisions including negotiating and procurement of the best purchasing price.","Fishers, IN",60000.0,67000.0,,YEARLY,USD,Full-time,Associate,,,1712346843000.0
3884435309,Armstrong World Industries,Data Scientist Job,"Primary location: Remote, Remote

Relocation offered: No

Employment status: Full-Time

Travel: <10%

Non-compete: No

Location: Work from home position located in Remote, Remote

The estimated base salary range for this role is $97,060 to $145,580 per year.

Individual pay is based upon location, skills and expertise, experience and other relevant factors (salary may be adjusted based on geographic location)

 What does it mean to work at Armstrong?

It means being immersed in a supportive culture that recognizes you as a key player in Armstrong's future. We are a large company with a local feel, where you will get to know and collaborate with leadership and your colleagues across the company.

By joining us, you'll have the opportunity to make the most of your potential. Alongside a competitive remuneration package, you will receive:

A benefits package including: medical, dental, prescription drug, life insurance, 401k match, long-term disability coverage, vacation and sick time, product discount programs and many more.Personal development to grow your career with us based on your strengths and interests.A working culture that balances individual achievement with teamwork and collaboration. We draw on each other's strengths and allow for different work styles to build engagement and satisfaction to deliver results. 


As a Data Scientist, you will leverage cutting-edge generative AI techniques to extract structured data from diverse document types. From there, you will build models that understand context, domain-specific jargon and generate documents. The output of your work will enable long-term strategic advantages for the company.

Essential Duties and Responsibilities include the following. Other duties may be assigned.

Building AI/ML features to evaluate document quality, account loyalty, market trends, etc.Constructing supervised learning datasetsWriting robust and testable codeDefining and overseeing regular updates to improve precision as the company’s challenges and data evolveCultivating strong collaborations with teammates and stakeholdersSharing technical solutions and product ideas with the team through design/code reviews and weekly meetings


Qualifications

To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Experience transforming natural language data into useful features using NLP techniques to feed classification algorithmsAbility to work with dashboarding and visualization software such as Tableau or Power BIKnowledge of software versioning control repositories such as GitHubAbility to translate data insights into actionable items and communicate findings in a simplistic wayExperience with generative AI would be a plus Enthusiasm for learning new things and going deep into detailed data analysisWorkflow flexibility, team player, and strong collaboration skills


Education And/or Experience

BS in Computer Science, Statistics or Applied Mathematics or equivalent years of experience2+ years in software development, statistical modeling, and machine learning2+ years of experience in an analytical field using tools such as Python, R, SAS, MatlabFamiliarity with SQL or other querying languages is preferred


Why should you join Armstrong World Industries?

Armstrong World Industries (AWI) is a leader in the design and manufacture of innovative commercial and residential ceiling, wall and suspension system solutions in the Americas. With approximately $1B in revenue, AWI has about 2,800 employees and a manufacturing network of fifteen facilities in North America.

At home, at work, in healthcare facilities, classrooms, stores, or restaurants, we offer interior solutions that help to enhance comfort, save time, improve building efficiency and overall performance, and create beautiful spaces.

For more than 150 years, we have built our business on trust and integrity. It set us apart then, and it sets us apart now, along with our ability to collaborate with and innovate for the people we're here to serve - our customers, our shareholders, our communities and our employees.

We are committed to developing new and sustainable ceiling solutions, with design and performance possibilities that make a positive difference in spaces where we live, work, learn, heal and play. It's an exciting, rewarding business to be in, and we're committed to continue to grow and prosper for the benefit of all of our stakeholders. We hope you join us.

Our Sustainability Ambition

""Bringing our Purpose to Life"" - lead a transformation in the design and building of spaces fit for today and tomorrow.

We are committed to:

Engaging a diverse, purpose-driven workforce;Transforming buildings from structures that shelter into structures that serve and preserve the health and well-being of people and planet;Pursuing sustainable, innovative solutions for spaces where we live, work, learn heal and play;Being a catalyst for change with all of our stakeholders; andMaking a positive difference in the environments and communities we impact.


Armstrong is committed to engaging a diverse, purpose-driven workforce. As part of our dedication to diversity, AWI is committed to Equal Employment Opportunity and all qualified applicants receive consideration for employment without regard for race, sex, color, national origin, ethnicity, gender, protected veteran status, disability, sexual orientation, gender identity, or religion. We are also committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. If you need assistance or an accommodation due to a disability, you may contact us at by email at AWI talent acquisition and let us know the nature of your request and your contact information. Requests for accommodation will be evaluated on a case-by-case basis. Please note that only inquiries concerning a request for reasonable accommodation will be responded to from this email address.

Come and build your future with us and apply today!",United States,,,,,,Full-time,Entry level,1.0,,1712348418000.0
